10176150,[EarthernPeak] Outside of the wooden breakable railing
10176170,[EarthernPeak] Corpse on the other side of a jumpable gap
10176171,[EarthernPeak] Corpse on the other side of a jumpable gap in NG+
10176190,[EarthernPeak] Corpse in side room where you need to jump before Covetous Demon
10176420,[EarthernPeak] One floor up from the second bonfire
10176430,[EarthernPeak] One floor up from the second bonfire
10176440,[EarthernPeak] Next to mimic on upper floor
10176450,[EarthernPeak] In the poison pool just before mytha
10176630,[EarthernPeak] Short corridor with poison on floor
305000,[IronKeep] Smelter Demon drop
607000,[IronKeep] Old Iron King drop
607001,[IronKeep] Old Iron King drop in NG+
1772000,[IronKeep] Gift from Magerold after spending 16000 souls
2008000,[IronKeep] Dragon Remnants join
2008011,[IronKeep] Dragon Remnants 1st rank reward
2008012,[IronKeep] Dragon Remnants 2nd rank reward
2008013,[IronKeep] Dragon Remnants 3rd rank reward
10195000,[IronKeep] Wooden chest at upper level of the room with changing platforms
10195001,[IronKeep] Wooden chest at upper level of the room with changing platforms in NG+
10195030,[IronKeep] Metal chest next to Pharros contraption after Dull ember jump
10195040,[IronKeep] Metal chest next to archer on upper left side of the first big lava room
10195090,[IronKeep] Metal chest at the top of the high tower with a hole in the middle of it
10195100,[IronKeep] Metal chest in lava at right side of the first big lava room
10195110,[IronKeep] Metal chest in lava in the room with changing platforms
10195140,[IronKeep] Metal chest immediately after Smelter demon
10195150,[IronKeep] Metal chest after Old Iron King
10196030,[IronKeep] On lower left side of the first big lava room
10196040,[IronKeep] Corpse at the top of the high tower with three Alonne captains
10196050,[IronKeep] Under the fire of bull statues before Old Iron King
10196060,[IronKeep] On pilar on right side of the first big lava room
10196070,[IronKeep] Behind ladder after furnace in the first big lava room
10196080,[IronKeep] Under the fire of bull statue in the first hall
10196090,[IronKeep] On ledge above the first hall
10196100,[IronKeep] On crisscrossing platforms in a hole in the middle of the high tower
10196110,[IronKeep] On a central platform in the room with changing platforms
10196111,[IronKeep] On a central platform in the room with changing platforms in NG+
10196120,[IronKeep] On right side of the room with changing platforms
10196130,[IronKeep] Next to fog gate in the room with changing platforms
10196140,[IronKeep] On lava on the right of bridge by first bonfire
10196150,[IronKeep] Behind illusory wall next to ballista
10196160,[IronKeep] On broken stairs in the first big lava room
10196170,[IronKeep] Vanilla covetous gold ring: in large smelting pot hanging above bridges
10196180,[IronKeep] On lava next to the first bonfire
10196190,[IronKeep] Corpse in lava in the room with changing platforms
10196210,[IronKeep] Inside the central kiln
10196211,[IronKeep] Inside the central kiln in NG+
10196220,[IronKeep] Corpse at the top of the high tower with three Alonne captains
10195130,[BelfrySol] Metal chest next to Belfry Sol bonfire
10196000,[BelfrySol] Behind the Belfry
10196010,[BelfrySol] On the far side of the sloped roof in Belfry Sol
10196020,[BelfrySol] Next to the ladder near the exit of Belfry Sol
10195120,[BelfrySol] Metal chest immediately after completing Belfy Sol
10196200,[BelfrySol] Corpse at bottom of stairs after Belfy Sol exit
10195050,[BelfrySol] Metal chest behind illusory wall after Belfry Sol exit
10195060,[BelfrySol] Metal chest behind illusory wall after Belfry Sol exit
10295000,[ShadedWoods] Metal chest next to the Old Akelarre bonfire
10296020,[ShadedWoods] Corpse in the room above the Old Akelarre bonfire
10326000,[ShadedWoods] On ledge left side of the path to Ruined Fork Road bonfire
10326110,[ShadedWoods] On the path to Ruined Fork Road bonfire
10326270,[ShadedWoods] Corpse getting eaten by goblins just before Ruined Fork Road bonfire
10326280,[ShadedWoods] Corpse getting eaten by goblins just before the Ruined Fork Road bonfire
10326170,[ShadedWoods] Vanilla RTSR: in the mud next to hippo
10326020,[ShadedWoods] On a ledge on left side of the path between Ruined Fork Road bonfire and Shrine of Winter
10326260,[ShadedWoods] On a wall along the path after Shrine of Winter
10326030,[ShadedWoods] Vanilla Golden Falcon shield: in front of the ruined gate just before Shrine of Winter
10325020,[ShadedWoods] Vanilla Chlo +1: metal chest on left side of the fog area
10325050,[ShadedWoods] Vanilla Old Sun ring: metal chest on right side of the fog area
10325080,[ShadedWoods] Vanilla Clear Bluetone +1: metal chest next to a big tree in fog area
10326060,[ShadedWoods] Corpse just before the stone circle next to Head of Vengarl
1307000,[ShadedWoods] Gift from Head of Vengarl after exhausting his dialogue
10326240,[ShadedWoods] Behind the stone circle by Head of Vengarl
10326070,[ShadedWoods] Corpse next to a tree in fog area
10326080,[ShadedWoods] Corpse next to a big tree in fog area
10326081,[ShadedWoods] Corpse next to a big tree in fog area in NG+
10326090,[ShadedWoods] Corpse in the middle of the fog area
10326100,[ShadedWoods] Corpse on right side of the fog area
10326101,[ShadedWoods] Corpse on right side of the fog area in NG+
10326220,[ShadedWoods] Behind the ruined gate
1502000,[ShadedWoods] Gift from Manscorpion Tark after defeating Najka
1502010,[ShadedWoods] Gift from manscorpion Tark after defeating Freja
10325000,[ShadedWoods] Wooden chest on lower floor of the main Shaded Ruins bridge
10325001,[ShadedWoods] Wooden chest On lower floor of the main Shaded Ruins bridge in NG+
10325010,[ShadedWoods] Wooden chest on upper floor of the main Shaded Ruins bridge
10325030,[ShadedWoods] Metal chest on upper area by Manscorpion tark
10325060,[ShadedWoods] Metal chest next to Darkdiver Grandahl
10325110,[ShadedWoods] Vanilla BKH: metal chest under the main Shaded Ruins bridge
10325120,[ShadedWoods] Vanilla bone dust: metal chest in area behind two petrified statues
10326010,[ShadedWoods] Left of the building leading to Manscorpion Tark
10326040,[ShadedWoods] On 2nd floor of the area with many lion warriors
10326120,[ShadedWoods] On ledge next to the exit from the corrosive puddles area
10326130,[ShadedWoods] On upper floor above Shaded Ruins bonfire
10326140,[ShadedWoods] Cave on right side of the door to Ornifex
10326141,[ShadedWoods] Cave on right side of the door to Ornifex in NG+
10326150,[ShadedWoods] Corpse next to chest in area behind two petrified statues and Vengarl's body
10326160,[ShadedWoods] Room where Ornifex is locked
10326180,[ShadedWoods] On collapsed stairs next to Creighton
10326190,[ShadedWoods] Corpse next to the big collapsing floor
10326191,[ShadedWoods] Corpse next to the big collapsing floor in NG+
10326210,[ShadedWoods] On lower floor of the building leading to Manscorpion Tark
10326200,[ShadedWoods] On tree in Najka's arena
503000,[ShadedWoods] Scorpioness Najka drop
503001,[ShadedWoods] Scorpioness Najka drop in NG+
10326250,[ShadedWoods] On the path after Shrine of Winter
10325100,[ShadedWoods] Metal chest blocked by petrified statue
10326230,[ShadedWoods] Next to Vengarl's body
10325040,[ShadedWoods] Metal chest in room blocked by petrified statue
60009000,[ShadedWoods] Vanilla Fang Key: drop from the petrified lion warrior by the tree bridge
223500,[Pharros] Royal Rat Authority drop
10335000,[Pharros] Wooden chest in room after using top Pharros contraption and dropping down near the toxic rats
10335010,[Pharros] Vanilla chunk/pdb: trapped wooden chest
10335020,[Pharros] Trapped wooden chest behind (floor) Pharros contraption in the upper level
10335021,[Pharros] Trapped wooden chest behind (floor) Pharros contraption in the upper level in NG+
10335030,[Pharros] Wooden chest in an alcove guarded by dwarf in the beginning of the long stairs to Brightstone
10335031,[Pharros] Wooden chest in an alcove guarded by dwarf in the beginning of the long stairs to Brightstone in NG+
10335040,[Pharros] Vanilla Santier's spear: metal chest behind three-part Pharros door in the lower level
10336000,[Pharros] In water before the first bonfire
10336010,[Pharros] In the room with Gavlan
10336011,[Pharros] In the room with Gavlan in NG+
10336020,[Pharros] Corpse
10336040,[Pharros] In water in the far side of the first (lower) big hall
10336041,[Pharros] In water in the big hall right after Gyrm's Respite bonfire in NG+
10336050,[Pharros] Vanilla Gyrm axe: corpse on a middle-level ledge in the first room
10336060,[Pharros] On ledge after climbing the ladder up from the water
10336070,[Pharros] Upper level
10336080,[Pharros] On 2nd floor next to dwarf statues
106000,[Tseldora] Prowling Magus and Congregation drop
603000,[Tseldora] Duke's Dear Freja drop
603001,[Tseldora] Duke's Dear Freja drop in NG+
1742000,[Tseldora] Gift from Pate or Creighton when helping in the fight against the other
1742010,[Tseldora] Gift from Creighton when helping in the fight against Pate
1784000,[Tseldora] Gift from Cromwell when over 35FTH
10145060,[Tseldora] Spider-trapped wooden chest before Congregation
10145061,[Tseldora] Spider-trapped wooden chest before Congregation in NG+
10145070,[Tseldora] Wooden chest in Tseldora den
10145080,[Tseldora] Metal chest in Tseldora den
10145110,[Tseldora] Metal chest in secret alcove behind shelf in room next to Ornifex's Tseldora room
10145120,[Tseldora] Metal chest on lowerable platform
10145130,[Tseldora] Vanilla BKUGS: metal chest behind locked door in pickaxe room
10146000,[Tseldora] Behind a bench in the pickaxe room
10146010,[Tseldora] In urn in Ornifex's Tseldora room
10146030,[Tseldora] On balcony of the house just before the spiky mining field
10146040,[Tseldora] Vanilla Priestess set: hanging from window behind illusory wall before Congregation
10146050,[Tseldora] Hanging on side of the well in falconer camp
10146051,[Tseldora] Hanging on side of the well in falconer camp in NG+
10146060,[Tseldora] A corpse around miner in falconer camp
10146110,[Tseldora] A corpse around miner in falconer camp
10146140,[Tseldora] A corpse around miner in falconer camp
10146150,[Tseldora] A corpse around miner in falconer camp
10146070,[Tseldora] On ledge before the first spider-decorated door
10146080,[Tseldora] Under the stairs next to Chapel Threshold bonfire
10146090,[Tseldora] On ledge above the sand whirlpool
10146100,[Tseldora] On roof of a house next to the sand whirlpool
10146120,[Tseldora] Vanilla chunk: on ledge guarded by parasitized undead
10146130,[Tseldora] In the well in falconer camp
10146160,[Tseldora] On path under the first boulder
10146170,[Tseldora] Room on upper floor from Lower Brightstone Cove bonfire
10146180,[Tseldora] Vanilla chunk: in back room between the two sand areas
10146181,[Tseldora] Vanilla chunk: in back room between the two sand areas in NG+
10146190,[Tseldora] Behind shelf in Ornifex's Tseldora room
10146200,[Tseldora] In a house next to the sand whirlpool
10146210,[Tseldora] In a house in cliffside above the sand whirlpool
10146230,[Tseldora] In urn next to the ruined house in falconer camp
10146020,[Tseldora] On a corpse next to Cromwell
10146240,[Tseldora] On a corpse next to Cromwell
10146250,[Tseldora] On a corpse next to Cromwell
10146260,[Tseldora] On a corpse next to Cromwell
10146270,[Tseldora] On a corpse next to Cromwell
10146280,[Tseldora] In the right side alcove of the pickaxe room
10146290,[Tseldora] On top of the wooden tower in falconer camp
10146300,[Tseldora] In urn in the first room on a way from doors of pharros
10146310,[Tseldora] In urn in the first room after Chapel Threshold bonfire
10146320,[Tseldora] Vanilla CPRx3: in urn in room with Pate/Creighton fight
10146220,[Tseldora] Vanilla torch: on mini staircase in room after Pate/Creighton fight
10146330,[Tseldora] In urn on middle level of the web room before Freja
10146340,[Tseldora] On middle level of the web room before Freja
10146350,[Tseldora] On spider web in the web room before Freja
10146360,[Tseldora] Behind pilar in the lowest level of the web room before Freja
10146370,[Tseldora] Under spider web in the web room before Freja
10146380,[Tseldora] On middle level of the web room before Freja
10146381,[Tseldora] On middle level of the final hall before Freja in NG+
10146390,[Tseldora] Next to a boulder in the beginning of the area
10146400,[Tseldora] On ground close to the sand whirlpool
10146410,[Tseldora] A corpse in the spiky mining field
10146420,[Tseldora] A corpse in the spiky mining field
10146480,[Tseldora] In urn next to Congregation foggate
10146490,[Tseldora] In urn on right side when leaving Congregation fight
10146500,[Tseldora] Vanilla Pickaxe: Guide a pig from the campsite to Lower Tseldora and let it eat mushrooms
10146510,[Tseldora] In urn in the 2nd floor of a house just before the spiky mining field
10146520,[Tseldora] In urn in the pickaxe room
60005000,[Tseldora] From the Ancient dragon corpse in the memory after Freja
309610,[Drangleic] Twin Dragonriders drop
332000,[Drangleic] Throne Watcher and Defender drop
332001,[Drangleic] Throne Watcher and Defender drop in NG+
627000,[Drangleic] Nashandra drop
2006000,[Drangleic] Pilgrims of Dark join
2006011,[Drangleic] Pilgrims of Dark
2006012,[Drangleic] Pilgrims of Dark
506100,[Drangleic] Darklurker drop
2006013,[Drangleic] Reward for Rank 3 Darklurker covenant
1725000,[Drangleic] Pilgrams of Dark
1721000,[Drangleic] Gift from Chancellor Wellager after defeating the Giant Lord
1760200,[Drangleic] Gift when releasing Milfanito from highest tower up the Drangleic elevator
20215000,[Drangleic] Metal chest one level down from the Forgotten Chamber bonfire
20215010,[Drangleic] Wooden chest in acid pool
20215011,[Drangleic] Wooden chest in acid pool in NG+
20215020,[Drangleic] Vanilla dark arrows: wooden chest right after the multi-door Sentinel room
20215021,[Drangleic] Vanilla dark arrows: wooden chest right after the multi-door Sentinel room in NG+
20215050,[Drangleic] Metal chest in alcove of one of the doors in the multi-door Sentinel room
20215130,[Drangleic] Metal chest in alcove of one of the doors in the multi-door Sentinel room
20216000,[Drangleic] In alcove of one of the doors in the multi-door Sentinel room
20215070,[Drangleic] Metal chest in the desert sorceress room
20215080,[Drangleic] Metal chest on the right side of the Drangleic gate
20215090,[Drangleic] Metal chest in the upper level of the Drangleic Executioner Chariot room
20215060,[Drangleic] Metal chest in the embedded room
20215100,[Drangleic] Metal chest (left) in the embedded room
20215110,[Drangleic] Metal chest in the embedded room
20215120,[Drangleic] Metal chest in room after the soul-catching golem
20215140,[Drangleic] Metal chest in room after the soul-catching golem
20215160,[Drangleic] Vanilla bone dust: metal chest on left-hand side behind Wellager
20215170,[Drangleic] Wooden chest in the poison dart trap room
20216010,[Drangleic] Vanilla Faraam set: in the cave next to the entrance to the Dark Chasm
20216020,[Drangleic] Vanilla old radiants: next to stairs right after the multi-door Sentinel room
20216021,[Drangleic] Vanilla old radiants: next to stairs right after the multi-door Sentinel room in NG+
20216030,[Drangleic] Vanilla elizabeth mushroom: in acid pool
20216050,[Drangleic] Next to Forgotten Chamber bonfire
20216090,[Drangleic] Vanilla holy water urns: behind a rock on the path towards Drangleic castle
20216100,[Drangleic] Corpse in the desert sorceress room
20216110,[Drangleic] Vanilla DLC3 key: in front of the stairs right after the multi-door Sentinel room
20216040,[Drangleic] In the room with cursed painting of Nashandra
20216130,[Drangleic] In the room with cursed painting of Nashandra
20216140,[Drangleic] In the room with cursed painting of Nashandra
504000,[Drangleic] Looking Glass Knight drop
504001,[Drangleic] Looking Glass Knight drop in NG+
20215150,[Drangleic] Vanilla ascetic chest: metal chest after Looking Glass Knight
20216060,[Drangleic] Between the stone horse-knights
20216061,[Drangleic] Between the stone horse-knights in NG+
20216070,[Drangleic] Between the stone horse-knights
20216120,[Drangleic] Between the stone horse-knights
20216080,[Drangleic] Vanilla skulls: first right side in Mirror Knight approach corridor
602000,[Amana] Demon of Song drop
1760010,[Amana] Gift from Milfanito near Tower of Prayer bonfire
1760000,[Amana] Gift from Milfanito near Tower of Prayer bonfire after defeating Demon of song
1760020,[Amana] Gift from Milfanito near Tower of Prayer bonfire after releasing the Milfanito in Drangleic castle
1760110,[Amana] Gift from Milfanito near Rise of the Dead bonfire
1760100,[Amana] Gift from Milfanito near Rise of the Dead bonfire after defeating Demon of song
1760120,[Amana] Gift from Milfanito near Rise of the Dead bonfire after releasing the Milfanito in Drangleic castle
20115000,[Amana] Wooden chest on side path right through door a few steps below the first bonfire
20115010,[Amana] Wooden chest submerged in water immediately left from the bottom of the first staircase
20115020,[Amana] Wooden chest in water on left before the first fog gate
20115030,[Amana] Wooden chest behind the first hut
20115040,[Amana] Metal chest in cave before the first fog gate
20115050,[Amana] Wooden chest in water to the right of the door to Undead Crypt
20115051,[Amana] Wooden chest in water to the right of the door to Undead Crypt in NG+
20115060,[Amana] Vanilla Sunlight Blade: Metal chest at the end of the narrow underwater walkway
20115080,[Amana] Metal chest in water side from the second hut
20115090,[Amana] Vanilla Helix Halberd: metal chest behind a Pharros contraption near the Crumbled Ruins bonfire
20115070,[Amana] Vanilla King's crown: metal chest behind a door that opens after defeating Vendrick
20115500,[Amana] Vanilla Soul of the King: on a throne behind a door that opens after defeating Vendrick
20116000,[Amana] On narrow walkway just after Rhoy's Resting Place bonfire
20116010,[Amana] Under the circular staircase in the beginning of the area
20116011,[Amana] Under the circular staircase in the beginning of the area in NG+
20116030,[Amana] In the end of the narrow underwater walkway
20116040,[Amana] Near the half circle of pillars
20116060,[Amana] Vanilla near RITB: in the middle of circle of pillars after the Rhoy's resting place bonfire
20116070,[Amana] Vanilla near RITB: in the middle of circle of pillars after the Rhoy's resting place bonfire
20116080,[Amana] Vanilla near RITB: in the middle of circle of pillars after the Rhoy's resting place bonfire
20116090,[Amana] Behind a fallen pilar next to the circle of pillars after the Rhoy's Resting place bonfire
20116100,[Amana] Next to torch before the demon of song
20116130,[Amana] Corpse hanging from branch in the beginning of the area
20116140,[Amana] On narrow walkway to the right of the second fog gate
20116150,[Amana] Behind roots before the first bonfire
20116120,[Amana] On island with three archdrakes before the first fog gate
20116020,[Amana] On island with three archdrakes before the first fog gate
20116160,[Amana] On island with three archdrakes before the first fog gate
20116170,[Amana] In the second hut
20116171,[Amana] In the second hut in NG+
20116210,[Amana] In the second hut
20116190,[Amana] On rising-beam to the left of the second fog gate
20116200,[Amana] Vanilla Life Ring +2: in a cave behind roots with a hippo
20116220,[Amana] On small island surrounding by lizardmen
20116110,[Amana] In cave under the stairs leading down from the praying Milfanito
20115100,[Amana] Metal chest in left-side water at bottom of stairs by the praying Milfanito
20115110,[Amana] Metal chest in right-side water at bottom of stairs by the praying Milfanito
333000,[Crypt] Velstadt drop
333001,[Crypt] Velstadt drop in NG+
1506000,[Crypt] Gift from Agdayne after getting King's Ring
20245000,[Crypt] Metal chest near the torch that lights up the big statues
20245010,[Crypt] Wooden chest on left side of the doorway leading to the great hall and Velstadt
20245020,[Crypt] Metal chest on balcony of the second graveyard room
20245030,[Crypt] Vanilla Crushed Eye Orb: metal chest above the bridge after Agdayne
20245040,[Crypt] Metal chest behind a illusory wall and a Pharros contraption from the third graveyard room
20245050,[Crypt] Metal chest behind a illusory wall from the room where Nameless Usurper invades
20245070,[Crypt] Metal chest right before Velstadt
20245080,[Crypt] Metal chest right before Velstadt
20245090,[Crypt] Metal chest right before Velstadt
20245100,[Crypt] Metal chest right before Velstadt
20246000,[Crypt] Right side of the stairs next to Undead Crypt Entrance bonfire
20246010,[Crypt] Next to Agdayne
20246011,[Crypt] Next to Agdayne in NG+
20246030,[Crypt] Under the bridge leading from Agdayne to the second bonfire
20246040,[Crypt] Corpse in the first graveyard room
20246050,[Crypt] Corpse in the second graveyard room
20246070,[Crypt] In side tunnel of the third graveyard room
20246100,[Crypt] In small room above the second bonfire
20246110,[Crypt] Corpse in the first graveyard room
20246111,[Crypt] Corpse in the first graveyard room in NG+
20246120,[Crypt] Corpse in the second graveyard room
20246121,[Crypt] Corpse in the second graveyard room in NG+
20246130,[Crypt] In room where Nameless Usurper invades
20246140,[Crypt] In room where Nameless Usurper invades
20246150,[Crypt] Corpse in the third graveyard room
20246151,[Crypt] Corpse in the third graveyard room in NG+
20246180,[Crypt] Corpse in the first graveyard room
20246190,[Crypt] Corpse in the first graveyard room
20246200,[Crypt] Corpse in the first graveyard room
20246210,[Crypt] Corpse in the first graveyard room
20246220,[Crypt] Corpse in the first graveyard room
20246500,[Crypt] Vanilla King's Ring: looted from Vendrick's armor
212000,[AldiasKeep] Guardian Dragon drop
1752000,[AldiasKeep] Gift from Lucatiel if she has survived at least three summons
1771010,[AldiasKeep] Gift from Navlaan after bringing him Ladder Miniature
1771020,[AldiasKeep] Gift from Navlaan after bringing him Cale's Helm
1771030,[AldiasKeep] Gift from Navlaan after bringing him Sunset Staff
1771040,[AldiasKeep] Gift from Navlaan after bringing him Aged Feather
1771000,[AldiasKeep] Gift from Navlaan after completing all assassination jobs
10155000,[AldiasKeep] Metal chest in a side corridor next to the mirror room
10155010,[AldiasKeep] Metal chest in a side corridor next to the giant basilisk
10155020,[AldiasKeep] Metal chest behind the breakable chained door
10155030,[AldiasKeep] Metal chest in the mirror room
10156000,[AldiasKeep] In front of the skeleton dragon
10156010,[AldiasKeep] In the mirror room
10156030,[AldiasKeep] Under a table in the long corridor
10156031,[AldiasKeep] Under a table in the long corridor in NG+
10156040,[AldiasKeep] Inside a barrel in the corner in side room with caged Gargoyle
10156140,[AldiasKeep] On table in side room with caged Gargoyle
10156050,[AldiasKeep] Room just before Guardian dragon
10156060,[AldiasKeep] In front of the giant basilisk
10156130,[AldiasKeep] Behind a shelf in the potion room
10156070,[AldiasKeep] In the acid pool
10156100,[AldiasKeep] In the acid pool
10156160,[AldiasKeep] In the acid pool
10156161,[AldiasKeep] In the acid pool in NG+
10156020,[AldiasKeep] Vanilla alluring skulls: in the Foregarden courtyard
10156080,[AldiasKeep] In the Foregarden courtyard
10156170,[AldiasKeep] In the Foregarden courtyard
10156090,[AldiasKeep] To the right at the start of the Foregarden courtyard stairs
10156180,[AldiasKeep] In the water-feature in the middle of the stairs approaching Aslatiel
10156190,[AldiasKeep] In the left side of the front door
10156200,[AldiasKeep] Stuck in a mirror in the mirror room
10156150,[AldiasKeep] Just before the elevator to the dragon aerie
60050000,[AldiasKeep] Drop from the Skeleton Dragon after defeating four Forlorns
1701000,[Aerie] Gift from the Emerald Herald
10276010,[Aerie] Corpse in the first dragon nest
10276020,[Aerie] Corpse in the first dragon nest
10276030,[Aerie] Corpse in the first dragon nest
10276120,[Aerie] Corpse in the first dragon nest
10276040,[Aerie] In the cave under the first dragon nest
10276041,[Aerie] In the cave under the first dragon nest in NG+
10276190,[Aerie] In the cave under the first dragon nest
10276060,[Aerie] Near the hollow priest by the second dragon nest
10276061,[Aerie] Near the hollow priest by the second dragon nest in NG+
10276180,[Aerie] Corpse in the second dragon nest
10276080,[Aerie] Corpse in the second dragon nest
10276070,[Aerie] In the middle of Aerie
10276000,[Aerie] On droppable small ledge before the third dragon nest
10276050,[Aerie] On droppable small ledge before the third dragon nest
10276090,[Aerie] Corpse in the third dragon nest
10276100,[Aerie] Corpse in the third dragon nest
10276110,[Aerie] Corpse in the third dragon nest
10276170,[Aerie] Corpse in the third dragon nest
10276130,[Aerie] On droppable small ledge close to the zip-line start
10276160,[Aerie] On a stone pillar you need to drop to from the zip-line
600000,[DragonShrine] Ancient dragon drop
1787000,[DragonShrine] Gift from ancient dragon when speaking to him
10275000,[DragonShrine] Metal chest in a side room right after the bonfire
10275060,[DragonShrine] Metal chest behind the Pharros contraption under the staircase
10275010,[DragonShrine] Wooden chest on right side of the stairs
10275020,[DragonShrine] Wooden chest on roof on the path to the left of the second Drakekeeper
10275021,[DragonShrine] Wooden chest on roof on the path to the left of the second Drakekeeper in NG+
10276140,[DragonShrine] On a corpse hanging off the ledge in the watchtower
10275030,[DragonShrine] Metal chest on a ledge that you jump to from the watchtower
10275040,[DragonShrine] Vanilla Third Dragon Ring: metal chest just past petrified egg door
10275050,[DragonShrine] Metal chest on outer ledge next to the petrified egg
10275070,[DragonShrine] Metal chest next to the petrified egg
10276150,[DragonShrine] On a corpse in the corner before petrified egg door
60003000,[DragonShrine] Vanilla Petrified Egg: Near the invader in Dragon Shrine
309700,[MemoryJeigh] Giant Lord drop
309701,[MemoryJeigh] Giant Lord drop in NG+
60004000,[MemoryJeigh] Vanilla Soul of a Giant: Giant corpse at end of all memories
20106100,[MemoryJeigh] First left in Giant Lord's memory
20106110,[MemoryJeigh] On the battlefield
20106111,[MemoryJeigh] On the battlefield
20106120,[MemoryJeigh] Up the second set of stairs in the Giant Lord memory
1743000,[MemoryOrro] Gift from Benhart if he has survived at least three summons
20105020,[MemoryOrro] Trapped wooden chest behind a Pharros' contraption on the second floor
20105030,[MemoryOrro] Metal chest behind a Pharros contraption and an illusory wall on the second floor
20105040,[MemoryOrro] Metal chest behind a Pharros contraption and an illusory wall on the second floor
20105050,[MemoryOrro] Metal chest in the room where you need to drop the crane
20105060,[MemoryOrro] Metal chest in the room where you need to drop the crane
20106050,[MemoryOrro] In the corner of the second floor room of the entrace stairs
20106070,[MemoryOrro] On the bridge above courtyard
20106080,[MemoryOrro] In the corner of the courtyard
20106090,[MemoryOrro] At the side of the center of the courtyard
20106130,[MemoryOrro] On the roof looking onto courtyard after climbing ladder
20106140,[MemoryOrro] On scaffolding after climbing a ladder from the courtyard
20106141,[MemoryOrro] On scaffolding after climbing a ladder from the courtyard in NG+
1724000,[MemoryVammar] Gift from Captain Drummond after defeating Giant lord
20105000,[MemoryVammar] Wooden chest in side room opposite Captain Drummond
20105001,[MemoryVammar] Wooden chest in side room opposite Captain Drummond in NG+
20105010,[MemoryVammar] Metal chest in the corner of the main battlefield area
20106000,[MemoryVammar] Behind a corner in the first corridor after Drummond
20106010,[MemoryVammar] On the second floor of the ruined house
20106011,[MemoryVammar] On the second floor of the ruined house
20106020,[MemoryVammar] In the corner of the roof
20106030,[MemoryVammar] Vanilla Giant Warrior Club: in the far right corner of the main battlefield area
20106040,[MemoryVammar] At the top of the final stairs in Memory of Vammar
20106060,[MemoryVammar] Next to the stairs just before the end of Memory of Vammar
20106061,[MemoryVammar] Next to the stairs just before the end of Memory of Vammar in NG+
20106150,[MemoryVammar] In the corner of the last platform in Memory of Vammar
682000,[DLC1] Elana
681000,[DLC1] Sinh
862000,[DLC1] Gank Squad drop
862001,[DLC1] Gank Squad drop in NG+
50356130,[DLC1] In the corner of a corridor just after the DLC1 opening door
50356000,[DLC1] On the top of the first building by Photoshop Jump
50356010,[DLC1] In the first corrosive bug room
50356020,[DLC1] Beneath the switch in front of you directly after Photoshop Jump
50356030,[DLC1] On ledge outside the first corrosive bug room
50356140,[DLC1] On ledge one stairs down from the Sanctum Walk bonfire
50356160,[DLC1] On ledge next to the two first raising towers
50356560,[DLC1] Vanilla Dark Quartz +3: on top of a stationary tower in the first raising tower area
50356400,[DLC1] On top of a raising tower in the first area
50356170,[DLC1] Hanging from the ledge on the far side just below the first raising towers
50356190,[DLC1] On ledge in the second corrosive bug room
50356590,[DLC1] Next to the first poison statue clump
50356600,[DLC1] Next to the first poison statue clump
50356050,[DLC1] On outer ledge of the Tower of Prayer bonfire
50356040,[DLC1] Stationary tower next to the Tower of Prayer bonfire
50356200,[DLC1] In the base of the tower with the Tower of Prayer bonfire
50356060,[DLC1] On the path next to the row of raising towers below Tower of Prayer
50356220,[DLC1] On the path next to the row of raising towers below Tower of Prayer
50356570,[DLC1] In the middle level of one of the raising towers next to Tower of Prayer
50356580,[DLC1] In the middle level of one of the raising towers next to Tower of Prayer
50356410,[DLC1] In the middle level of the raising tower that creates the path to the whipping tree
50356380,[DLC1] Next to the whipping tree
50356530,[DLC1] Next to the whipping tree
50356240,[DLC1] In the lower elevator room that connects to the Cave of the Dead
50356250,[DLC1] Next to the bridge which Sinh fireballs leading to the Dragon's Sanctum
50356430,[DLC1] Vanilla 20k/Dragon Charms: in small room that opens from button in the beginning of Sanctum
50355050,[DLC1] Metal chest in the room with the first two ghosts
50355250,[DLC1] Metal chest in the room with the two ghosts
50355260,[DLC1] Metal chest in the room with the two ghosts
50355270,[DLC1] Metal chest in the room with the two ghosts
50355280,[DLC1] Metal chest in the room with the two ghosts
50355010,[DLC1] Trapped wooden chest close to the first rotating door
50355350,[DLC1] Metal chest in room that opens from ceiling button close to the first rotating door
50356260,[DLC1] In the room with the first rotating door
50356280,[DLC1] In the bug room before Flynn's Ring
50356290,[DLC1] In the bug room before Flynn's Ring
50356300,[DLC1] In the bug room before Flynn's Ring
50356310,[DLC1] On the stairs in the bug room before Flynn's Ring
50355090,[DLC1] Vanilla Flynn's Ring: in a metal chest in the room up the ladder above the bug room
50356270,[DLC1] Vanilla repair powder: where you drop back to the corridor after Flynn's Ring
50356090,[DLC1] In the spike trapped stairs by Puzzling Sword
50356100,[DLC1] In the spike trapped stairs by Puzzling Sword
50355020,[DLC1] Wooden chest in the room after the spike trapped stairs by Puzzling Sword
50355030,[DLC1] Wooden chest in the room after the spike trapped stairs by Puzzling Sword
50355060,[DLC1] Vanilla Puzzling Sword: metal chest in the room after the spike trapped stairs
50356320,[DLC1] In the spiky field near Dragon Stone
50356330,[DLC1] In the spiky field near Dragon Stone
50356340,[DLC1] In the spiky field near Dragon Stone
50356350,[DLC1] In the spiky field near Dragon Stone
